AREA,ID,LAYER,RMTYPE,SUBTYPE,WEIGHT,ALTERATIONS,CRACKS,POTLIDS,REDDENING,GLOSS,WHITEPATINA,PATINA,OTHER,CORTEX,CORTEXTHICKNESS,CORTEXAPPEARANCE,INCLUSIONS,INCLUSIONTYPE
SHELTER,VB05-3049,,TYPE 2,TYPE 2,1.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND; Sp
SHELTER,VB08-5855,,TYPE 2,TYPE 2,1,Yes,No,No,No,No,No,Yes,No,Yes,Thick,Rounded,Yes,Fe; ND; Sp?
SHELTER,VB06-736,,TYPE 2,TYPE 2,3.5,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,M
SHELTER,VB08-4251,,TYPE 2,TYPE 2,5.1,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; ND
SHELTER,VB06-1977,,TYPE 2,TYPE 2,2.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; Rd?
SHELTER,VB08-150,,TYPE 2,TYPE 2,5.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; ND
SHELTER,VB08-5342,,TYPE 2,TYPE 2,1.3,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB08-5907,,TYPE 2,TYPE 2,0.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB06-2057,,TYPE 2,TYPE 2,1.1,Yes,Yes,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp; Rd?
SHELTER,VB06-555,,TYPE 2,TYPE 2,4.2,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp
SHELTER,VB09-94,,TYPE 2,TYPE 2,1.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?
SHELTER,VB08-4036,,TYPE 2,TYPE 2,1.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?
SHELTER,VB08-5032,,TYPE 2,TYPE 2,1.7,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,No,Fe; Sp?
SHELTER,VB06-993,,TYPE 2,TYPE 2,0.7,No,,,,,,,,Yes,Thick,Rounded,Yes,M; Rd?
SHELTER,VB06-1450,,TYPE 2,TYPE 2,0.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?
SHELTER,VB07-1394,,TYPE 2,TYPE 2,1.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB06-1990,,TYPE 2,TYPE 2,0.5,No,,,,,,,,No,,,Yes,Fe; ND
SHELTER,VB08-3691,,TYPE 2,TYPE 2,0.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?
SHELTER,VB06-1217,,TYPE 2,TYPE 2,0.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe
SHELTER,VB07-1326,,TYPE 2,TYPE 2,2.1,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND; Os?; Sp (VF)
SHELTER,VB06-993,,TYPE 2,TYPE 2,0.4,No,,,,,,,,No,,,Yes,Fe; Sp?
SHELTER,VB07-598,,TYPE 2,TYPE 2,1.1,Yes,No,No,No,No,Yes,No,No,No,,,Yes,Fe; Sp; O
SHELTER,VB09-163,,TYPE 2,TYPE 2,0.7,No,,,,,,,,No,,,Yes,Fe; ND
SHELTER,VB06-384,,TYPE 2,TYPE 2,0.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; Rd?
SHELTER,VB08-4910,,TYPE 2,TYPE 2,0.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp
SHELTER,VB05-2215,,TYPE 2,TYPE 2,3.9,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Rounded,Yes,Fe
SHELTER,VB08-5663,,TYPE 2,TYPE 2,2.4,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; O
SHELTER,VB05-1958,,TYPE 2,TYPE 2,4.8,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,No,Fe; O
SHELTER,VB06-1392,,TYPE 2,TYPE 2,2.3,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Rounded,Yes,ND
SHELTER,VB06-1906,,TYPE 2,TYPE 2,1.3,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; Sp; Rd?
SHELTER,VB08-5959,,TYPE 2,TYPE 2,8.8,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Rounded,Yes,Fe
SHELTER,VB09-898,,TYPE 2,TYPE 2,2.4,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,No,Fe
SHELTER,VB08-5877,,TYPE 2,TYPE 2,1.1,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Sp
SHELTER,VB08-4993,,TYPE 2,TYPE 2,2.6,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Rounded,Yes,Fe; Sp?; M; ND
SHELTER,VB09-123,,TYPE 2,TYPE 2,3.5,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Os?; ND
SHELTER,VB06-1956,,TYPE 2,TYPE 2,2.7,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB07-1439,,TYPE 2,TYPE 2,14.4,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe
SHELTER,VB06-1441,,TYPE 2,TYPE 2,4.4,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB08-5576,,TYPE 2,TYPE 2,2.7,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Other,Yes,Fe
SHELTER,VB07-565,,TYPE 2,TYPE 2,2.5,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; M
SHELTER,VB05-2645,,TYPE 2,TYPE 2,2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB08-5939,,TYPE 2,TYPE 2,3.6,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe
SHELTER,VB07-971,,TYPE 2,TYPE 2,0.8,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Other,Yes,Fe; ND
SHELTER,VB08-5984,,TYPE 2,TYPE 2,1.4,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Outcrop,Yes,Fe; ND
SHELTER,VB07-1523,,TYPE 2,TYPE 2,0.5,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Rounded,No,Fe; ND
SHELTER,VB06-701,,TYPE 2,TYPE 2,1.5,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB06-523,,TYPE 2,TYPE 2,0.3,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe
SHELTER,VB07-1354,,TYPE 2,TYPE 2,1.1,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Rd?
SHELTER,VB09-47,,TYPE 2,TYPE 2,0.4,Yes,No,No,No,No,No,No,Yes,No,,,Yes,Fe
SHELTER,VB06-2244,,TYPE 2,TYPE 2,0.6,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Rounded,Yes,Fe
SHELTER,VB07-1141,,TYPE 2,TYPE 2,2.4,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe
SHELTER,VB06-1995,,TYPE 2,TYPE 2,6.7,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp?; ND
SHELTER,VB09-2116,,TYPE 2,TYPE 2,3.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; Rd?
SHELTER,VB07-1138,,TYPE 2,TYPE 2,4.3,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB06-2108,,TYPE 2,TYPE 2,1.1,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB09-1303,,TYPE 2,TYPE 2,1.1,No,,,,,,,,No,,,Yes,Fe; Sp; Rd?
SHELTER,VB08-4056,,TYPE 2,TYPE 2,0.4,No,,,,,,,,No,,,Yes,Fe; ND
SHELTER,VB06-1312,,TYPE 2,TYPE 2,5.4,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp?
SHELTER,VB06-1553,,TYPE 2,TYPE 2,4.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; ND
SHELTER,VB06-771,,TYPE 2,TYPE 2,0.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe
SHELTER,VB06-902,,TYPE 2,TYPE 2,1.5,No,,,,,,,,Yes,Thin,Other,Yes,Fe; Sp (VF)
SHELTER,VB09-539,,TYPE 2,TYPE 2,1.1,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB09-1615,,TYPE 2,TYPE 2,0.5,No,,,,,,,,No,,,Yes,Fe; ND
SHELTER,VB08-2120,,TYPE 2,TYPE 2,0.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?
SHELTER,VB08-4198,,TYPE 2,TYPE 2,0.9,No,,,,,,,,No,,,Yes,Fe; Sp?; ND
SHELTER,VB09-1707,,TYPE 2,TYPE 2,2.1,No,,,,,,,,No,,,Yes,Fe; Sp?; ND
SHELTER,VB05-2701,,TYPE 2,TYPE 2,24,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; Sp; Rd; ND
SHELTER,VB09-684,,TYPE 2,TYPE 2,1.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB06-1010,,TYPE 2,TYPE 2,1.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB06-1423,,TYPE 2,TYPE 2,0.4,No,,,,,,,,No,,,Yes,Fe; Sp
SHELTER,VB06-2256,,TYPE 2,TYPE 2,0.8,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Rounded,Yes,Fe; Sp
SHELTER,VB07-1263,,TYPE 2,TYPE 2,0.5,Yes,No,No,Yes,No,No,No,Yes,No,,,No,Fe; Sp
SHELTER,VB08-1624,,TYPE 2,TYPE 2,3.3,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp; Rd?
SHELTER,VB06-1940,,TYPE 2,TYPE 2,3.2,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp
SHELTER,VB07-763,,TYPE 2,TYPE 2,0.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB08-5278,,TYPE 2,TYPE 2,1.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB09-1300,,TYPE 2,TYPE 2,1.3,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Rounded,Yes,Fe; Sp?
SHELTER,VB09-1173,,Type 2,Type 2,3.5,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; Sp; ND
SHELTER,VB08-5059,,TYPE 2,Type 2R,3.6,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Rd?
SHELTER,VB07-700,,TYPE 2,Type 2R,0.9,Yes,No,Yes,Yes,Yes,No,Yes,No,No,,,Yes,Fe
SHELTER,VB07-1007,,TYPE 2,Type 2R,2.1,Yes,No,No,Yes,Yes,No,No,No,Yes,Thin,Rounded,Yes,Fe; Sp?
SHELTER,VB08-5606,,TYPE 2,Type 2R,1.5,Yes,No,No,Yes,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; M
SHELTER,VB08-5328,,TYPE 2,Type 2R,0.8,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; Sp?
SHELTER,VB06-550,,TYPE 2,Type 2R,0.9,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; Sp?; ND
SHELTER,VB06-332,,TYPE 2,Type 2R,0.5,Yes,No,No,Yes,No,No,Yes,No,No,,,Yes,Fe; Sp?; ND
SHELTER,VB05-1744,,TYPE 2,Type 2R,2.1,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Medium,Rounded,Yes,Fe; Sp?; ND; Rd?
SHELTER,VB07-1589,,TYPE 2,Type 2R,0.4,Yes,No,No,Yes,No,No,No,No,Yes,Medium,Other,Yes,Fe; Sp?
SHELTER,VB06-1970,,TYPE 2,Type 2R,0.5,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; Sp
SHELTER,VB06-852,,TYPE 2,Type 2R,8.8,Yes,No,No,Yes,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp; ND; Rd?
SHELTER,VB08-1487,,TYPE 2,Type 2R,1.3,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; Sp
SHELTER,VB05-2563,,TYPE 2,Type 2R,2.3,Yes,No,No,Yes,No,Yes,No,No,Yes,Thin,Other,Yes,Fe; Sp; Rd?
SHELTER,VB08-4219,,TYPE 2,Type 2R,2.8,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; Sp; Rd?
SHELTER,VB06-786,,TYPE 2,Type 2R,4.7,Yes,No,Yes,Yes,Yes,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB07-1408,,TYPE 2,Type 2R,25,Yes,No,No,Yes,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp?
SHELTER,VB07-423,,TYPE 2,Type 2R,0.2,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; ND
SHELTER,VB08-834,,TYPE 2,Type 2R,1.5,Yes,No,Yes,Yes,No,No,No,No,No,,,Yes,Fe; ND
SHELTER,VB08-1364,,TYPE 2,Type 2R,0.6,Yes,No,No,Yes,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; Rd?; ND
SHELTER,VB09-601,,TYPE 2,Type 2R,1,Yes,No,No,Yes,Yes,No,No,No,No,,,Yes,Fe; Sp
SHELTER,VB07-1228,,TYPE 2,Type 2R,1.6,Yes,No,Yes,Yes,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB07-1016,,TYPE 2,Type 2R,0.5,Yes,No,Yes,Yes,Yes,No,No,No,No,,,Yes,Fe
SHELTER,VB06-667,,TYPE 2,Type 2R,0.5,Yes,No,No,Yes,No,No,Yes,No,No,,,Yes,Fe
SHELTER,VB07-928,,TYPE 2,Type 2R,0.7,Yes,No,No,Yes,No,No,No,Yes,No,,,Yes,Fe
SHELTER,VB08-4067,,TYPE 2,Type 2R,0.9,Yes,No,No,Yes,Yes,No,Yes,No,No,,,Yes,Fe; Sp (VF); Rd?
SHELTER,VB07-868,,TYPE 2,Type 2R,0.4,Yes,No,No,Yes,No,No,Yes,No,No,,,Yes,Fe; Sp
SHELTER,VB07-374,,TYPE 2,Type 2R,0.9,Yes,No,No,Yes,Yes,No,No,No,Yes,Medium,Other,Yes,Fe
SHELTER,VB05-1741,,TYPE 2,Type 2R,6.9,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Thick,Rounded,Yes,Fe; Sp?
SHELTER,VB07-1546,,TYPE 2,Type 2R,9.6,Yes,No,No,Yes,No,No,Yes,No,No,,,Yes,Fe; Os; ND; Sp?
SHELTER,VB05-1694,,TYPE 2,Type 2R,6.1,Yes,No,No,Yes,No,No,No,No,Yes,Medium,Rounded,Yes,Fe; Sp
SHELTER,VB08-3533,,TYPE 2,Type 2R,5.8,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,,,Yes,Fe; Sp
SHELTER,VB07-241,,TYPE 2,Type 2R,1,Yes,No,No,Yes,No,Yes,No,No,No,,,Yes,Fe; Sp
SHELTER,VB06-771,,TYPE 2,Type 2R,0.7,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; ND
SHELTER,VB07-799,,TYPE 2,Type 2R,0.9,Yes,No,Yes,Yes,Yes,No,Yes,No,No,,,Yes,Fe; Sp; Os?
SHELTER,VB06-845,,TYPE 2,Type 2R,0.6,Yes,No,No,Yes,No,No,No,Yes,Yes,Medium,Other,Yes,Fe; Sp; ND
SHELTER,VB07-1265,,TYPE 2,Type 2R,1.1,Yes,No,No,Yes,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB06-1832,,TYPE 2,Type 2R,2,Yes,No,No,Yes,Yes,No,No,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB08-1564,,TYPE 2,Type 2R,0.2,Yes,No,No,Yes,No,No,No,No,No,,,Yes,Fe; Sp; ND; Rd?
SHELTER,VB07-1530,,TYPE 2,Type 2R,0.6,Yes,No,No,Yes,No,No,No,No,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB06-727,,INDET,ND_A,0.8,Yes,No,No,No,Yes,No,Yes,Yes,No,,,Yes,ND
SHELTER,VB08-TOCA,,INDET,ND_A,1.7,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Medium,Rounded,No,ND
SHELTER,VB08-4703,,INDET,ND_A,2.4,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Sp
SHELTER,VB06-727,,INDET,ND_A,1.1,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Sp
SHELTER,VB08-3671,,INDET,ND_A,0.3,Yes,Yes,No,No,Yes,Yes,No,No,No,,,Yes,Sp; ND
SHELTER,VB08-1579,,INDET,ND_A,1.4,Yes,Yes,Yes,No,Yes,Yes,No,No,No,,,Yes,Fe
SHELTER,VB07-934,,INDET,ND_A,2,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Thin,Rounded,No,Fe
SHELTER,VB06-809,,INDET,ND_A,7.1,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Thin,Rounded,Yes,Sp (VF)
SHELTER,VB07-557,,INDET,ND_A,0.9,Yes,Yes,Yes,No,Yes,Yes,No,No,No,,,No,Sp (VF)
SHELTER,VB06-339,,INDET,ND_A,2.9,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Medium,Rounded,No,Sp (VF)
SHELTER,VB06-201,,INDET,ND_A,1.8,Yes,No,No,No,No,Yes,Yes,No,Yes,Medium,Rounded,Yes,Org?
SHELTER,VB08-5379,,INDET,ND_A,0.9,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Medium,Rounded,No,Org?
SHELTER,VB06-61,,INDET,ND_A,0.9,Yes,No,No,Yes,No,No,Yes,No,No,,,No,Org?
SHELTER,VB06-578,,INDET,ND_A,0.9,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Org?
SHELTER,VB07-1199,,INDET,ND_A,1.7,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Thin,Other,No,Org?
SHELTER,VB09-1092,,INDET,ND_A,0.6,Yes,No,No,No,No,No,Yes,Yes,Yes,Thin,Rounded,No,Org?
SHELTER,VB06-2013,,INDET,ND_A,2.2,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Org?
SHELTER,VB08-5252,,INDET,ND_A,4.6,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Medium,Rounded,No,Org?
SHELTER,VB08-5134,,INDET,ND_A,0.6,Yes,No,No,No,No,Yes,Yes,Yes,No,,,No,Org?
SHELTER,VB08-569,,INDET,ND_A,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Medium,Outcrop,No,Org?
SHELTER,VB07-241,,INDET,ND_A,2.8,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Sp?
SHELTER,VB07-878,,INDET,ND_A,2.9,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Thin,Rounded,No,Sp?
SHELTER,VB06-51,,INDET,ND_A,3.3,Yes,No,Yes,No,Yes,Yes,Yes,No,No,,,No,Sp?
SHELTER,VB07-1330,,INDET,ND_A,2.5,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,,,No,Sp?
SHELTER,VB07-717,,INDET,ND_A,0.5,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Sp?
SHELTER,VB08-4813,,INDET,ND_A,0.9,Yes,Yes,No,No,Yes,Yes,No,No,No,,,No,Sp?
SHELTER,VB06-426,,INDET,ND_A,0.7,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,,,No,Sp?
SHELTER,VB07-1050,,INDET,ND_A,1.8,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Other,No,Sp?
SHELTER,VB08-4467,,INDET,ND_A,2,Yes,No,No,No,No,Yes,Yes,No,No,,,No,Sp?
SHELTER,VB08-1363,,INDET,ND_A,1.9,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Thin,Rounded,No,Sp?
SHELTER,VB04-4342,,INDET,ND_A,4.4,Yes,No,No,No,No,Yes,Yes,Yes,No,,,No,Sp?
SHELTER,VB06-252,,INDET,ND_A,1.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,No,Sp?
SHELTER,VB08-4401,,INDET,ND_A,1.4,Yes,No,No,No,No,No,Yes,Yes,Yes,Thin,Other,No,Sp?
SHELTER,VB09-831,,INDET,ND_A,17.2,Yes,No,No,No,Yes,No,Yes,No,Yes,Medium,Rounded,Yes,Sp?
SHELTER,VB06-1035,,INDET,ND_A,2.7,Yes,No,No,No,Yes,Yes,Yes,No,No,,,No,Sp?
SHELTER,VB08-5548,,INDET,ND_A,1.3,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Medium,Rounded,No,Sp?
SHELTER,VB08-5410,,INDET,ND_A,0.6,Yes,No,No,No,No,Yes,No,Yes,No,,,Yes,ND
SHELTER,VB08-1841,,INDET,ND_A,0.9,Yes,No,No,Yes,Yes,Yes,No,No,No,,,Yes,Sp?
SHELTER,VB08-5228,,INDET,ND_A,3.7,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Medium,Outcrop,Yes,ND
SHELTER,VB08-4950,,INDET,ND_A,4.7,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Thin,Other,No,ND
SHELTER,VB08-1346,,INDET,ND_A,28.5,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Thick,Rounded,No,ND
SHELTER,VB08-5081,,INDET,ND_A,10.4,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Medium,Rounded,No,ND
SHELTER,VB05-2914,,INDET,ND_A,10.4,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Other,No,ND
SHELTER,VB09-1028,,INDET,ND_A,1.7,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,No,ND
SHELTER,VB07-966,,INDET,ND_A,2.5,Yes,Yes,No,Yes,No,Yes,Yes,No,No,,,No,ND
SHELTER,VB07-1283,,INDET,ND_A,1.7,Yes,No,Yes,Yes,Yes,Yes,No,No,No,,,No,ND
SHELTER,VB08-5780,,INDET,ND_A,1,Yes,No,No,No,No,Yes,No,Yes,No,Thin,,No,ND
SHELTER,VB05-2839,,INDET,ND_A,2.4,Yes,No,No,Yes,Yes,Yes,No,Yes,No,,,No,ND
SHELTER,VB07-1107,,INDET,ND_A,1.3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,,No,ND
SHELTER,VB07-1183,,INDET,ND_A,1,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,,,No,ND
SHELTER,VB08-4381,,INDET,ND_A,1,Yes,No,No,No,No,Yes,Yes,Yes,No,,,No,ND
SHELTER,VB08-1398,,INDET,ND_A,8,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,No,ND
SHELTER,VB08-5998,,INDET,ND_A,0.6,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Medium,Other,Yes,ND
SHELTER,VB07-1249,,INDET,ND_A,2,Yes,No,No,No,No,Yes,Yes,Yes,No,,,No,ND
SHELTER,VB06-288,,INDET,ND_A,2.2,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Thin,Other,Yes,Sp (VF)
SHELTER,VB07-1538,,INDET,ND_A,3.9,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Sp (VF)
SHELTER,VB07-1309,,INDET,ND_A,5.4,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Thin,Outcrop,No,Sp (VF)
SHELTER,VB09-1914,,INDET,ND_A,2.3,Yes,Yes,No,Yes,No,Yes,Yes,No,No,,,No,
SHELTER,VB07-965,,INDET,ND_A,0.9,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Medium,Other,No,
SHELTER,VB06-299,,INDET,ND_A,4.2,Yes,No,No,No,No,Yes,No,Yes,No,,,No,
SHELTER,VB07-595,,INDET,ND_A,3.5,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,,No,
SHELTER,VB07-1354,,INDET,ND_A,1.4,Yes,Yes,No,No,No,Yes,No,Yes,No,,,Yes,ND
SHELTER,VB06-310,,INDET,ND_A,0.5,Yes,No,No,No,No,No,Yes,Yes,No,,,No,ND
SHELTER,VB08-4894,,INDET,ND_A,0.8,Yes,No,No,No,No,Yes,Yes,Yes,No,,,Yes,ND
SHELTER,VB08-1952,,INDET,ND_A,5.5,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,,,No,ND
SHELTER,VB08-2970,,INDET,ND_A,42.4,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Other,No,ND
SHELTER,VB07-321,,Type 2,TYPE 2A,10.2,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Thin,Rounded,Yes,Fe; Sp
SHELTER,VB07-1309,,Type 2,Type 2,7.2,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Medium,Other,Yes,Fe; Sp
SHELTER,VB08-5853,,Type 2,Type 2,16.1,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Thin,Rounded,Yes,Fe; Sp
SHELTER,VB08-6131,,Type 2,Type 2A,4,Yes,No,Yes,Yes,No,No,Yes,No,No,,,No,Fe; Sp
SHELTER,VB05-2217,,Type 2,Type 2A,1.6,Yes,No,No,Yes,No,No,Yes,No,No,,,Yes,Fe; Sp
SHELTER,VB06-176,,Type 2,Type 2A,1.2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,,Yes,Fe
SHELTER,VB06-2031,,TYPE 2,Type 2R,1.2,Yes,No,No,Yes,No,Yes,Yes,No,No,,,Yes,Fe; Sp
SHELTER,VB08-1529,,Type 2,Type 2A,15,Yes,No,No,Yes,No,No,Yes,Yes,No,,,Yes,Fe; Sp?
SHELTER,VB07-1105,,Type 2,Type 2A,47,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Other,Yes,Fe; Sp
SHELTER,VB07-955,,Type 2,Type 2A,18.1,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; Sp
SHELTER,VB07-1523,,Type 2,Type 2,9.1,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp?
SHELTER,VB09-342,,TYPE 2,TYPE 2,11.9,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; ND
SHELTER,VB07-1348,,TYPE 2,Type 2R,0.6,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Medium,Other,Yes,Fe; Sp?
SHELTER,VB08-5367,,INDET,ND_A,4.5,Yes,No,No,No,No,Yes,Yes,Yes,No,,,No,Fe; Sp?
SHELTER,VB08-5282,,TYPE 2,TYPE 2,0.7,Yes,Yes,No,Yes,No,No,Yes,No,No,,,Yes,Sp?
SHELTER,VB08-2936,,Type 2,TYPE 2A,0.4,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Thin,Other,Yes,Fe
