AREA,ID,LAYER,RMTYPE,SUBTYPE,WEIGHT,ALTERATIONS,CRACKS,POTLIDS,REDDENING,GLOSS,WHITEPATINA,PATINA,OTHER,CORTEX,CORTEXTHICKNESS,CORTEXAPPEARANCE,INCLUSIONS,INCLUSIONTYPE
TERRACE,I20-1625,LEVEL 4,Chalcedony,Chalcedony,2.5,YES,NO,NO,NO,NO,YES,NO,NO,YES,Thin,Rounded,White opaque fine and translucent coarse crystals,
TERRACE,I21-2184,LEVEL 4,Chalcedony,Chalcedony,0.7,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,,
TERRACE,I21-2443,LEVEL 4,Chalcedony,Chalcedony,16.2,YES,YES,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I20-1761,LEVEL 4,Chalcedony,Chalcedony,16.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H21-2545,LEVEL 4,Chalcedony,Chalcedony,13.1,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H21-1837,LEVEL 4,Chalcedony,Chalcedony,8.2,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-1172,LEVEL 4,Chalcedony,Chalcedony,9.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-942,LEVEL 4,Chalcedony,Chalcedony,1.7,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H21-1838,LEVEL 4,Chalcedony,Chalcedony,7.5,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-1079,LEVEL 4,Chalcedony,Chalcedony,3.5,YES,NO,NO,NO,NO,YES,YES,NO,NO,,,NO,
TERRACE,H19-1744,LEVEL 4,Chalcedony,Chalcedony,9.3,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,,
TERRACE,H19-1435,LEVEL 4,Chalcedony,Chalcedony,5.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H19-1572,LEVEL 4,Chalcedony,Chalcedony,1.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H20-1706,LEVEL 4,Chalcedony,Chalcedony,0.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I21-2394,LEVEL 4,Chalcedony,Chalcedony,2.6,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I21-1952,LEVEL 4,Chalcedony,Chalcedony,2.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H21-1886,LEVEL 4,Chalcedony,Chalcedony,2.4,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I21-2509,LEVEL 4,Chalcedony,Chalcedony,4.3,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,NO,
TERRACE,I20-1795,LEVEL 4,Chalcedony,Chalcedony,1.5,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H20-1617,LEVEL 4,TYPE 13,TYPE 13A,5.9,YES,NO,NO,NO,NO,YES,YES,YES,YES,Medium,Outcrop,YES,01b(?)
TERRACE,H20-1409,LEVEL 4,TYPE 15,TYPE 15A,1.8,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H20-1589,LEVEL 4,TYPE 15,TYPE 15,3.4,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,
TERRACE,H18-1169,LEVEL 4,TYPE 15,TYPE 15,1.2,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,,
TERRACE,I21-1877,LEVEL 4,TYPE 15,TYPE 15A,0.4,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I20-1694,LEVEL 4,TYPE 15,TYPE 15,3.2,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,
TERRACE,H18-2143,LEVEL 4,TYPE 13,TYPE 13,1.5,YES,NO,NO,NO,NO,YES,YES,YES,NO,,,YES,03; ND
TERRACE,I18-1100,LEVEL 4,TYPE 15,TYPE 15A,0.8,YES,NO,NO,YES,NO,NO,YES,YES,NO,,,,
TERRACE,H20-1360,LEVEL 4,TYPE 15,TYPE 15A,2.4,YES,NO,NO,NO,NO,NO,YES,YES,YES,Medium,Other,,
TERRACE,H19-1985,LEVEL 4,INDET,TYPE 13W,6,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,I21-2544,LEVEL 4,INDET,TYPE 13W,1.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-1527,LEVEL 4,INDET,ND_A,0.9,YES,NO,YES,YES,YES,NO,NO,YES,NO,,,NO,
TERRACE,H19-1427,LEVEL 4,TYPE 15,TYPE 15,0.9,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-1458,LEVEL 4,TYPE 13,TYPE 13,0.9,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,01a; 03; 04
TERRACE,I18-1224,LEVEL 4,TYPE 13,TYPE 13,1.5,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,ND
TERRACE,I21-2473,LEVEL 4,TYPE 15,TYPE 15A,3.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H20-1531,LEVEL 4,TYPE 15,TYPE 15A,0.8,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,
TERRACE,H21-1878,LEVEL 4,TYPE 2,TYPE 2B,4.5,YES,NO,NO,NO,NO,NO,NO,YES,YES,Medium,Rounded,YES,SP; RD?
TERRACE,H18-1332,LEVEL 4,TYPE 15,TYPE 15A,1.9,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H20-1621,LEVEL 4,TYPE 13,TYPE 13,7.2,YES,YES,YES,NO,YES,YES,NO,YES,YES,Medium,Rounded,YES,03;
TERRACE,I21-2033,LEVEL 4,INDET,ND_A,1.3,YES,YES,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-1074,LEVEL 4,INDET,TYPE 13W,1.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-1976,LEVEL 4,INDET,ND_A,5.5,YES,NO,NO,NO,YES,YES,NO,YES,YES,Medium,Outcrop,,
TERRACE,H19-1523,LEVEL 4,TYPE 15,TYPE 15A,2.9,YES,NO,NO,NO,NO,NO,YES,YES,YES,Medium,Rounded,,
TERRACE,H21-1737,LEVEL 4,TYPE 15,TYPE 15A,0.5,YES,NO,NO,NO,NO,NO,YES,YES,YES,Medium,Other,,
TERRACE,I21-2164,LEVEL 4,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I21-2385,LEVEL 4,TYPE 13,TYPE 13,1.4,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Other,YES,01a; 03
TERRACE,I19-913,LEVEL 4,TYPE 15,TYPE 15,1.8,YES,NO,NO,NO,NO,NO,NO,YES,YES,Medium,Rounded,,
TERRACE,I20-589,LEVEL 4,INDET,ND_A,2.3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I20-1859,LEVEL 4,TYPE 13,TYPE 13,2.6,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,01b; 02; 03; 04
TERRACE,I19-867,LEVEL 4,TYPE 13,TYPE 13,4.8,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Other,YES,ND
TERRACE,H21-1772,LEVEL 4,INDET,ND,2.2,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H20-1363,LEVEL 4,TYPE 15,TYPE 15,1.1,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,Grey horizontal lines,
TERRACE,I21-2506,LEVEL 4,INDET,TYPE 13W,1.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,Larger grey inclusions,
TERRACE,I18-991,LEVEL 4,TYPE 13,TYPE 13,1.6,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,YES,01a; ND
TERRACE,I20-1529,LEVEL 4,INDET,ND_A,2.4,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,NO,
TERRACE,H20-1596,LEVEL 4,TYPE 15,TYPE 15A,2.1,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thin,Rounded,,
TERRACE,H20-1449,LEVEL 4,INDET,ND_A,1.3,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,,
TERRACE,H21-2123,LEVEL 4,TYPE 13,TYPE 13,0.9,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,YES,01a; ND
TERRACE,H18-1109,LEVEL 4,TYPE 15,TYPE 15A,2.8,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I19-837,LEVEL 4,TYPE 13,TYPE 13,1.2,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Outcrop,YES,01a
TERRACE,I20-1411,LEVEL 4,TYPE 15,TYPE 15,3.6,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-1743,LEVEL 4,INDET,ND_A,3.8,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Rounded,,
TERRACE,I20-1439,LEVEL 4,TYPE 13,TYPE 13,3.8,YES,YES,YES,YES,YES,YES,NO,NO,YES,Thin,Outcrop,YES,01a
TERRACE,I21-2071,LEVEL 4,INDET,ND_A,1.5,YES,NO,NO,NO,NO,YES,NO,YES,YES,Thin,Rounded,,
TERRACE,I20-1602,LEVEL 4,INDET,ND_A,3.5,YES,NO,YES,NO,YES,YES,NO,NO,YES,Medium,Rounded,,
TERRACE,H19-1842,LEVEL 4,TYPE 15,TYPE 15,7.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H20-1342,LEVEL 4,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H21-1703,LEVEL 4,INDET,ND_A,2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H21-1815,LEVEL 4,TYPE 13,TYPE 13,1.2,YES,NO,NO,NO,NO,YES,NO,NO,YES,Thin,Rounded,YES,ND
TERRACE,H19-1722,LEVEL 4,INDET,ND_A,2.2,YES,NO,NO,NO,NO,YES,YES,NO,NO,,,,
TERRACE,H19-1953,LEVEL 4,TYPE 2,TYPE 2A,1.9,YES,NO,NO,YES,YES,YES,YES,NO,YES,Thin,Other,,
TERRACE,I20-1444,LEVEL 4,INDET,ND_A,1.8,YES,NO,YES,YES,YES,YES,YES,NO,YES,Thin,Outcrop,,
TERRACE,H19-1584,LEVEL 4,TYPE 15,TYPE 15A,1.2,YES,NO,NO,NO,YES,YES,YES,YES,NO,,,,
TERRACE,I18-941,LEVEL 4,TYPE 15,TYPE 15,1.4,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H21-2077,LEVEL 4,TYPE 13,TYPE 13,0.8,YES,YES,YES,NO,YES,YES,NO,NO,YES,Thin,Other,YES,04;
TERRACE,I21-2212,LEVEL 4,TYPE 15,TYPE 15A,1.5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H20-1403,LEVEL 4,INDET,TYPE 13W,2.1,YES,NO,NO,NO,NO,YES,NO,NO,YES,Medium,Outcrop,,
TERRACE,I19-920,LEVEL 4,INDET,TYPE 13W,4,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thick,Outcrop,,
TERRACE,H21-2344,LEVEL 4,TYPE 15,TYPE 15,5,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I19-1157,LEVEL 4,INDET,TYPE 13W,5.5,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,
TERRACE,H19-1536,LEVEL 4,INDET,ND_A,2.3,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Outcrop,,
TERRACE,H21-2319,LEVEL 4,TYPE 13,TYPE 13A,2.6,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,01b
TERRACE,I21-2131,LEVEL 4,TYPE 13,TYPE 13,3.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Outcrop,YES,04;
TERRACE,H21-2150,LEVEL 4,TYPE 15,TYPE 15A,0.6,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I20-1316,LEVEL 4,TYPE 13,TYPE 13,5.9,YES,NO,NO,NO,NO,YES,NO,YES,YES,Medium,Rounded,YES,01a; ND
TERRACE,I20-1330,LEVEL 4,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,NO,
TERRACE,H19-1493,LEVEL 4,INDET,ND_A,2.1,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Outcrop,,
TERRACE,H18-1153,LEVEL 4,INDET,ND_A,2,YES,NO,NO,NO,NO,YES,NO,YES,YES,Thin,Rounded,,
TERRACE,H20-1472,LEVEL 4,INDET,TYPE 13W,1.3,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Other,,
TERRACE,I21-2007,LEVEL 4,TYPE 2,TYPE 2A,1.2,YES,NO,NO,YES,YES,YES,NO,NO,NO,,,,
TERRACE,H19-1516,LEVEL 4,INDET,TYPE 13W,0.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-1164,LEVEL 4,INDET,ND_A,1.4,YES,NO,NO,NO,NO,YES,NO,YES,YES,Thin,Rounded,,
TERRACE,I19-852,LEVEL 4,INDET,ND_A,0.9,YES,NO,YES,NO,YES,NO,YES,YES,NO,,,,
TERRACE,I19-1300,LEVEL 4,INDET,ND_A,3.2,YES,NO,NO,YES,NO,NO,YES,YES,YES,Thin,Rounded,,
TERRACE,J19-122,LEVEL 4,TYPE 15,TYPE 15,5.2,YES,NO,NO,NO,NO,YES,YES,YES,YES,Thin,Rounded,,
TERRACE,I20-710,LEVEL 4,TYPE 15,TYPE 15A,14.4,YES,NO,NO,NO,NO,YES,YES,YES,YES,Medium,Rounded,,
TERRACE,I20-879,LEVEL 4,INDET,ND_A,0.4,YES,NO,YES,NO,YES,YES,NO,YES,YES,Thin,Rounded,,
TERRACE,H21-1727,LEVEL 4,TYPE 13,TYPE 13,1.2,YES,NO,NO,NO,YES,YES,NO,YES,YES,Medium,Rounded,YES,01a; ND
TERRACE,H21-1925,LEVEL 4,INDET,TYPE 13W,5.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I20-1876,LEVEL 4,TYPE 13,TYPE 13,20.5,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Outcrop,YES,01a; 02
TERRACE,I20-1273,LEVEL 4,TYPE 15,TYPE 15,1.7,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,J18-478,LEVEL 4,TYPE 13,TYPE 13,4.8,YES,NO,NO,YES,NO,YES,NO,YES,NO,,,,
TERRACE,I21-1989,LEVEL 4,TYPE 15,TYPE 15,1.8,YES,NO,NO,NO,YES,NO,YES,NO,YES,Thick,Other,,
TERRACE,I21-2286,LEVEL 4,TYPE 7,TYPE 7A,3.4,YES,NO,NO,NO,NO,NO,NO,YES,YES,Medium,Rounded,,
TERRACE,H19-1868,LEVEL 4,INDET,TYPE 13W,11.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Outcrop,Large circular whitish inclusion,
TERRACE,I19-1027,LEVEL 4,TYPE 13,TYPE 13,1.2,YES,NO,NO,NO,NO,NO,NO,YES,YES,Thick,Outcrop,YES,ND
TERRACE,H18-1389,LEVEL 4,TYPE 15,TYPE 15,15.2,YES,NO,NO,NO,NO,NO,YES,YES,YES,Medium,Outcrop,,
TERRACE,H19-1466,LEVEL 4,TYPE 15,TYPE 15A,0.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H21-2277,LEVEL 4,TYPE 13,TYPE 13,1.6,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,YES,ND
TERRACE,H20-1465,LEVEL 4,INDET,ND_A,3.2,YES,YES,YES,YES,YES,YES,NO,YES,NO,,,,
TERRACE,H19-1599,LEVEL 4,TYPE 13,TYPE 13,0.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,YES,01a
TERRACE,H19-1673,LEVEL 4,INDET,ND_A,0.9,YES,YES,NO,YES,NO,NO,YES,YES,NO,,,,
TERRACE,I20-1730,LEVEL 4,INDET,ND_A,4.3,YES,NO,NO,NO,YES,YES,YES,YES,YES,Medium,Outcrop,,
TERRACE,H19-1603,LEVEL 4,INDET,TYPE 13W,5.3,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H21-2528,LEVEL 4,TYPE 15,TYPE 15A,2.5,YES,NO,NO,NO,YES,NO,YES,NO,YES,Thin,Other,,
TERRACE,I19-838,LEVEL 4,INDET,ND_A,5.8,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thick,Outcrop,,
TERRACE,H21-2122,LEVEL 4,INDET,ND_A,1.1,YES,YES,YES,NO,YES,YES,NO,NO,NO,,,,
TERRACE,I20-1600,LEVEL 4,INDET,ND_A,0.5,YES,NO,YES,NO,YES,NO,YES,NO,NO,,,,
TERRACE,I19-1265,LEVEL 4,INDET,ND_A,1.2,YES,NO,NO,NO,NO,YES,YES,NO,YES,Thin,Outcrop,,
TERRACE,H21-1726,LEVEL 4,INDET,ND_A,1.5,YES,NO,NO,NO,NO,YES,NO,YES,YES,Medium,Outcrop,,
TERRACE,H20-1345,LEVEL 4,INDET,ND_A,2.3,YES,NO,YES,YES,YES,YES,NO,NO,YES,Medium,Rounded,,
TERRACE,H21-1972,LEVEL 4,TYPE 13,TYPE 13,4.8,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,01a; 03
TERRACE,H18-999,LEVEL 4,INDET,ND_A,5.8,YES,YES,NO,NO,NO,YES,YES,NO,NO,,,Large circular dark grey inclusion,
TERRACE,H21-2134,LEVEL 4,TYPE 15,TYPE 15A,1.2,YES,NO,NO,NO,NO,YES,NO,YES,YES,Medium,Other,,
TERRACE,I18-887,LEVEL 4,TYPE 2,TYPE 2R,3,YES,NO,NO,YES,YES,NO,NO,YES,YES,Medium,Outcrop,,
TERRACE,I21-1899,LEVEL 4,TYPE 2,TYPE 2A,3.1,YES,NO,NO,YES,NO,NO,YES,YES,YES,Thin,Outcrop,,
TERRACE,I21-2406,LEVEL 4,TYPE 2,TYPE 2R,2.1,YES,NO,NO,YES,NO,NO,NO,NO,YES,Thin,Outcrop,,
TERRACE,I20-1804,LEVEL 4,INDET,ND,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I18-954,LEVEL 4,TYPE 2,TYPE 2,1.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I21-2065,LEVEL 4,TYPE 2,TYPE 2,3.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H18-933,LEVEL 4,TYPE 2,TYPE 2B,3.1,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thick,Outcrop,,
TERRACE,H18-1029,LEVEL 4,TYPE 2,TYPE 2,1.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Outcrop,,
TERRACE,I21-2325,LEVEL 4,TYPE 2,TYPE 2B,2.2,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thin,Outcrop,,
TERRACE,H21-2405,LEVEL 4,TYPE 2,TYPE 2,1.9,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I19-1306,LEVEL 4,TYPE 2,TYPE 2,3.7,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Other,,
TERRACE,H19-1830,LEVEL 4,TYPE 2,TYPE 2,0.7,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H20-1463,LEVEL 4,TYPE 2,TYPE 2R,0.8,YES,YES,NO,YES,NO,YES,NO,YES,YES,Thin,Other,,
TERRACE,I20-1875,LEVEL 4,TYPE 7,TYPE 7A,2.3,YES,NO,NO,YES,NO,NO,YES,NO,YES,Thin,Rounded,,
TERRACE,I20-1862,LEVEL 4,TYPE 2,TYPE 2,1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I20-1755,LEVEL 4,TYPE 2,TYPE 2,24.7,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H21-2358,LEVEL 4,TYPE 2,TYPE 2,3.1,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,I20-1534,LEVEL 4,TYPE 2,TYPE 2B,16.5,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,COLORED GEODE.
TERRACE,H21-2521,LEVEL 4,TYPE 2,TYPE 2,0.4,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,YES,
TERRACE,H20-1372,LEVEL 4,TYPE 2,TYPE 2A,6.6,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H21-1821,LEVEL 4,INDET,ND_A,7.1,YES,YES,YES,NO,YES,NO,YES,YES,NO,,,,
TERRACE,I18-1175,LEVEL 4,TYPE 12,TYPE 12,1.3,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Outcrop,,
TERRACE,I18-1215,LEVEL 4,TYPE 12,TYPE 12,0.8,YES,NO,NO,NO,NO,NO,NO,YES,YES,Thin,Rounded,,
TERRACE,H18-854,LEVEL 4,TYPE 2,TYPE 2R,0.8,YES,NO,NO,YES,NO,NO,NO,YES,NO,,,,
TERRACE,I21-1874,LEVEL 4,TYPE 2,TYPE 2R,3.1,YES,NO,NO,YES,YES,NO,YES,NO,NO,,,,
TERRACE,H21-2228,LEVEL 4,TYPE 2,TYPE 2R,1.6,YES,YES,YES,YES,YES,NO,NO,NO,NO,,,Circular large grey inclusion,
TERRACE,H19-1841,LEVEL 4,TYPE 2,TYPE 2R,1.2,YES,NO,NO,YES,YES,NO,YES,NO,NO,,,,
TERRACE,I20-1453,LEVEL 4,TYPE 2,TYPE 2R,1.6,YES,NO,NO,YES,YES,NO,NO,NO,YES,Medium,Outcrop,,
TERRACE,H21-1718,LEVEL 4,TYPE 2,TYPE 2R,3.3,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,Crystalized surface,
TERRACE,I18-1221,LEVEL 4,TYPE 2,TYPE 2R,16.9,YES,NO,NO,YES,NO,NO,YES,NO,YES,Thick,Outcrop,,
TERRACE,H21-1706,LEVEL 4,TYPE 2,TYPE 2R,3,YES,NO,NO,YES,NO,YES,NO,NO,NO,,,,
TERRACE,I18-994,LEVEL 4,TYPE 2,TYPE 2R,2.3,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,H21-941,LEVEL 4,TYPE 2,TYPE 2R,1.6,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,H19-1930,LEVEL 4,TYPE 2,TYPE 2R,1.6,YES,NO,NO,YES,NO,NO,YES,NO,NO,,,,
TERRACE,H20-1475,LEVEL 4,TYPE 2,TYPE 2R,1.9,YES,YES,NO,YES,YES,NO,NO,NO,YES,Thick,Outcrop,,
TERRACE,H21-2212,LEVEL 4,TYPE 15,TYPE 15A,2.1,YES,NO,YES,YES,YES,NO,NO,NO,YES,Medium,Outcrop,,
TERRACE,H21-2299,LEVEL 4,TYPE 15,TYPE 15A,5.3,YES,NO,NO,NO,NO,NO,NO,YES,YES,Thick,Outcrop,,
TERRACE,H20-1462,LEVEL 4,TYPE 2,TYPE 2R,0.9,YES,NO,NO,YES,NO,NO,NO,YES,NO,,,,
TERRACE,I18-872,LEVEL 4,TYPE 2,TYPE 2R,1.9,YES,NO,NO,YES,YES,NO,YES,NO,NO,,,,
TERRACE,I21-1993,LEVEL 4,TYPE 2,TYPE 2R,2.3,YES,YES,YES,YES,YES,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,I19-881,LEVEL 4,TYPE 2,TYPE 2R,1.7,YES,NO,NO,YES,YES,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H18-1152,LEVEL 4,TYPE 15,TYPE 15A,1.6,YES,NO,NO,YES,YES,YES,NO,NO,YES,Medium,Outcrop,,
TERRACE,H19-1456,LEVEL 4,TYPE 2,TYPE 2R,2.3,YES,NO,NO,YES,YES,NO,YES,NO,YES,Thin,Rounded,,
TERRACE,H21-2281,LEVEL 4,TYPE 15,TYPE 15D,1.1,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,OTHER,,
TERRACE,H20-1400,LEVEL 4,TYPE 15,TYPE 15D,1.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,Circular coarser inclusions,
TERRACE,I18-984,LEVEL 4,TYPE 15,TYPE 15D,10,YES,NO,NO,YES,NO,NO,NO,YES,YES,Thick,Outcrop,,
TERRACE,H18-1184,LEVEL 4,INDET,ND_A,0.6,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,I18-927,LEVEL 4,TYPE 15,TYPE 15,2.1,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Outcrop,,
TERRACE,H21-1699,LEVEL 4,TYPE 15,TYPE 15D,2.4,YES,NO,NO,NO,NO,YES,YES,NO,YES,Medium,Outcrop,,
TERRACE,I20-1735,LEVEL 4,TYPE 15,TYPE 15D,19.4,YES,NO,NO,NO,NO,NO,NO,YES,YES,Thick,Outcrop,,
TERRACE,H18-975,LEVEL 4,TYPE 15,TYPE 15A,3.3,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I21-2061,LEVEL 4,TYPE 15,TYPE 15D,1.9,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-2140,LEVEL 4,TYPE 15,TYPE 15D,2.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,,
TERRACE,I21-2161,LEVEL 4,TYPE 15,TYPE 15D,6.7,YES,NO,NO,NO,NO,NO,YES,YES,YES,Medium,Rounded,,
TERRACE,H21-1898,LEVEL 4,TYPE 15,TYPE 15D,1,YES,NO,NO,YES,NO,NO,YES,NO,NO,,,,
TERRACE,H19-1858,LEVEL 4,TYPE 15,TYPE 15D,7.7,YES,YES,YES,NO,NO,NO,YES,NO,YES,Thin,Outcrop,,
TERRACE,H20-1626,LEVEL 4,TYPE 15,TYPE 15D,2.4,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Other,,
TERRACE,I20-1583,LEVEL 4,TYPE 15,TYPE 15D,0.5,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H21-1804,LEVEL 4,TYPE 15,TYPE 15D,1.1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H20-1329,LEVEL 4,TYPE 15,TYPE 15D,0.8,YES,NO,YES,NO,YES,NO,NO,NO,YES,Thin,Outcrop,,
TERRACE,I18-1193,LEVEL 4,INDET,ND_A,0.5,YES,NO,NO,NO,YES,YES,YES,NO,NO,,,,
TERRACE,H18-2141,LEVEL 4,TYPE 15,TYPE 15D,6.8,YES,NO,NO,NO,YES,NO,YES,NO,YES,Medium,Other,,
TERRACE,H19-1517,LEVEL 4,TYPE 15,TYPE 15D,1.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Outcrop,,
TERRACE,H19-1961,LEVEL 4,TYPE 15,TYPE 15D,0.4,YES,YES,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,H19-1952,LEVEL 4,INDET,ND_A,1.1,YES,YES,YES,YES,YES,NO,YES,NO,NO,,,YES,
TERRACE,I20-1643,LEVEL 4,TYPE 15,TYPE 15D,4.4,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Outcrop,,
