Site,Level,Area,LOT,UNIT,ID,RawMaterial,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes
VB,,T,LOT-95,J18,775,Quartz,Medium,Blank,,,,0%,,,Crushed,No,No,Irregular,Triangular,Feather,Curved,2,Unidirectional,7.81,14.33,11.78,14.22,3.83,22.7,4.02,10.88,0,2.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
VB,,T,LOT-95,J18,814,Quartz,Coarse,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Feather,Curved,1,Unidirectional,10.87,32.03,13.65,26.34,8.07,46.19,7.46,13.01,88.8,17.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,Yes,,0,
VB,,T,LOT-95,J18,761,Quartz,Medium,Blank,,,,0%,,,Crushed,No,No,Irregular,Irregular,Step,Straight,1,Unidirectional,10.04,22.33,11.48,22.35,10.11,25.38,3.04,8.73,0,6.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-95,J18,795,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Step,Straight,4,Unidirectional,14.32,27.05,18.61,25.82,25.23,24.85,7.49,20.45,68,7.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
VB,,T,LOT-95,J18,719,Greywacke,,Blank,,,,1-30%,Distal,Cobble,Plain,No,No,Irregular,Irregular,Feather,Straight,2,Unidirectional,9.92,26.97,14.36,22.09,15.23,38.81,9.65,19.15,55,9.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,Dolerite?
VB,,T,LOT-95,J18,796,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Feather,Straight,2,Unidirectional,12.32,20.37,13.69,17.24,5.97,28.05,9.87,14.32,92.4,7.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-95,J18,769,Chert,,Blank,,,,0%,,,Plain,No,Yes,Irregular,Irregular,Feather,Curved,1,Unidirectional,6.78,20.53,11.33,19.07,19.77,16.04,6.62,11.35,68.7,2.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-95,J18,790,Chert,,Blank,,,,0%,,,Linear,No,No,Convergent,Triangular,Pointed,Straight,2,Unidirectional,3.76,9.01,7.07,8.54,3.37,19.73,2.39,6.58,92.1,0.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-95,J18,778,Chert,,Blank,,,,0%,,,Plain,No,Yes,Irregular,Irregular,Feather,Curved,1,Unidirectional,11.83,27.5,19.6,25.4,8.05,29.81,9.32,15.52,86.3,9.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,Yes,,0,
VB,,T,LOT-95,J18,807,Chert,,Core,,,,0%,,,,No,No,,,,,0,,23.62,22.43,15.16,22.14,19.24,13.75,23.89,18.47,95,9.8,Inform,Irregular,,,,,,,,0,,,0,0,0,0,0,0,Bladelets,,0,,,,,0,,,,,0,,,,,0,,,,AngleLoss,Fire,Burned,,,0,?
VB,,T,LOT-95,J18,804,Chert,,Blank,,,,0%,,,Plain,No,No,Divergent,Triangular,Feather,Straight,2,Unidirectional,5.19,24.09,11.96,20.97,20.02,15.25,4.5,8.41,84.5,1.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
VB,,T,LOT-95,J18,777,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Parallel,Trapezoidal,Hinge,Straight,2,Unidirectional,7.95,28.54,26.09,29.23,23.14,22.05,7.1,24.98,80.4,7.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-95,J18,735,Chert,,Blank,,,,0%,,,Dihedral,No,No,Irregular,Lenticular,Feather,Straight,2,Unidirectional,5.72,16.54,16.92,17.29,5.22,20.67,6.48,17.66,76.3,2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,Retouch?
VB,,T,LOT-95,J18,735,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Lenticular,Feather,Straight,1,Unidirectional,4.13,17.13,15.29,16.93,8.69,11.6,4.91,6.01,75.5,0.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3614,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Convergent,Irregular,Feather,Straight,2,Unidirectional,5.96,19.12,17.66,19.46,3.8,15.04,4.48,14.39,68.6,2.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-324,I21,3763,Quartz,Fine,Blank,,,,0%,,,Linear,No,No,Parallel,Trapezoidal,Hinge,Straight,2,Unidirectional,5.85,13.11,10.57,13.39,7.16,26.3,1.42,8.96,96.2,2.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3726,Chert,,Core,,,,1-30%,,Indeterminate,,No,No,,,,,0,,17.1,29.85,24.78,29,18.61,42.59,7.9,16.09,95.4,27.4,Inform,Irregular,,,,,,,,0,,,0,0,0,0,0,0,Flakes,,0,,,,,0,,,,,0,,,,,0,,,,AngleLoss,Fire,Burned,,,0,
VB,,T,LOT-324,I21,3759,Chert,,Blank,,,,0%,,,Plain,No,No,Parallel,Lenticular,Feather,Straight,1,Unidirectional,6.41,27.86,26.29,28.17,25.31,22.73,7.31,24.58,88.8,4.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3718,Chert,,RetouchedPiece,,Blank,,0%,,,Plain,No,No,Convergent,Triangular,Step,Curved,2,Unidirectional,7.19,17.98,17.52,16.75,13.81,27.43,4.05,6.32,98.8,3.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,Endscraper,0,
VB,,T,LOT-324,I21,3706,Chert,,Blank,,,,0%,,,Plain,No,No,Convergent,Triangular,Pointed,Straight,5,Bidirectional,6.86,14.64,10.53,13.77,3,26.75,2.43,10.03,80.1,2.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,Sup VC?
VB,,T,LOT-324,I21,3760,Quartz,Fine,Blank,,,,0%,,,Crushed,No,No,Irregular,Irregular,Step,Irregular,3,Unidirectional,8.12,18.65,9.3,15.06,11.56,25.38,4.99,9.7,87.4,3.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,Yes,,0,
VB,,T,LOT-324,I21,3724,Chert,,Blank,,,,0%,,,Linear,No,No,Parallel,Lenticular,Feather,Straight,2,Unidirectional,4.15,8.82,5.8,8.65,7.07,16.32,1.66,4.54,80.9,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Patinated,,Yes,,0,
VB,,T,LOT-324,I21,3657,Greywacke,,Blank,,,,0%,,,Plain,YesComplete,No,Convergent,Irregular,Pointed,Straight,3,Unidirectional,16.83,44.69,43.55,38.69,4.66,41.38,19.08,41.39,71.7,34.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3762,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Step,Curved,1,Unidirectional,11.01,31.07,24.45,30.64,19.72,27.74,9.2,24.86,61.7,7.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,Yes,,0,
VB,,T,LOT-324,I21,3764,Chert,,Blank,,,,0%,,,Plain,No,No,Convergent,Lenticular,Feather,Twisted,2,Unidirectional,3.91,14.36,12.19,14.31,9.08,22.17,2.85,11.84,87.6,1.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-324,I21,3746,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Triangular,Step,Straight,2,Unidirectional,8.08,23.07,13.26,21.76,22.32,23.64,5.94,12.55,93.6,4.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,Yes,,0,
VB,,T,LOT-324,I21,3647,Chert,,Blank,,,,0%,,,Plain,No,Yes,Convergent,Irregular,Feather,Straight,3,Bidirectional,4.88,8.8,5.12,8.96,4.55,25.95,6.04,4.58,101.1,1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,,0,
VB,,T,LOT-324,I21,3580,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Step,Straight,1,Unidirectional,3.25,10.02,8.59,10.12,8.03,14.33,3,8.03,92.3,0.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3621,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Lenticular,Feather,Straight,1,Unidirectional,7.66,13.35,10.85,13.31,6.64,21.29,6.31,10.61,100.7,1.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-324,I21,3795,Chert,,Blank,,,,0%,,,Winged,No,No,Parallel,Triangular,Step,Curved,1,Unidirectional,3.44,15.09,8.01,12.98,11.27,19.69,1.66,7.89,82.8,1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3770,Chert,,Blank,,,,0%,,,Plain,No,No,Divergent,Triangular,Step,Irregular,2,Unidirectional,5.22,18.72,4.36,13.3,16.92,24.1,2.52,4.86,89.2,2.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3636,Quartz,Fine,Blank,,,,0%,,,Crushed,No,No,Parallel,Quadrangular,Feather,Curved,1,Unidirectional,9.31,15.44,12.85,14.85,15.33,25.08,8.88,10.89,0,5.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3783,Other,,Blank,,,,0%,,,Plain,No,No,Parallel,Quadrangular,Step,Curved,2,Unidirectional,11.02,20.96,13.91,20.72,20.76,25.61,10.15,16.35,87.4,9.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3730,Quartz,Coarse,Blank,,,,1-30%,Distal,Indeterminate,Crushed,No,No,Parallel,Irregular,Step,Curved,1,Unidirectional,14.43,24.24,19.79,21.17,10.89,37.39,9.3,13.62,89.4,16.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-324,I21,3620,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Pointed,Straight,1,Unidirectional,7.15,17.51,16.17,17.17,5.38,26.94,7.88,15.83,100.6,3.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-324,I21,3652,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Feather,Curved,1,Unidirectional,13.43,39.5,36.75,39.51,17.18,25.19,6.7,23.81,102.5,13.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-324,I21,3689,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Triangular,Step,Straight,2,Unidirectional,6.13,12.49,9.3,12.07,10.52,15.95,6.84,8.54,105.6,1.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-44,j18,697,Quartz,Coarse,Blank,,,,0%,,,Plain,No,No,Parallel,Quadrangular,Step,Straight,1,Unidirectional,11.84,28.47,29.09,28.28,28.14,21.46,11.38,29.13,108.5,9.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-44,J18,690,Quartz,Medium,Core,,,,0%,,,,No,No,,,,,0,,24.1,32.58,27.32,32.66,23.02,21.18,19.46,31.35,0,14.4,SinglePlat,Irregular,One,Plain,FlakingSurface,FlakingSurface,Other,Other,0%,1,,,19.15,12.57,15.66,14.33,14.78,68.1,Flakes,0%,1,,,Flakes,0%,1,,,Flakes,,0,,,,,0,,,,AngleLoss,None,,,,0,
VB,,T,LOT-44,J18,664,Chert,,Blank,,,,0%,,,Plain,No,No,Divergent,Trapezoidal,Step,Curved,2,Unidirectional,6.18,23.07,14.54,18.43,21.98,21.87,6.92,8.48,79.2,4.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-44,J18,667,Quartz,Coarse,Core,,,,31-60%,,Cobble,,No,No,,,,,0,,30.08,61.68,51.06,61.86,19.42,43.05,27.35,52.36,99.3,9.6,SinglePlat,Irregular,One,Plain,Other,Other,Cortical,Cortical,0%,1,,,41.93,43.47,29.38,39.28,8.69,77.4,Flakes,,0,,,,,0,,,,,0,,,,,0,,,,NaturalImperfection,Concretion,,,,0,
VB,,T,LOT-44,J18,662,Chert,,Blank,,,,0%,,,Crushed,No,No,Convergent,Irregular,Step,Straight,2,Unidirectional,17.73,45.3,19.66,38.43,15.79,59.63,10.09,17.69,100.2,51.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-44,J18,706,Chert,,Blank,,,,0%,,,Plain,No,Yes,Irregular,Lenticular,Feather,Straight,1,Unidirectional,3.62,20.22,13.7,19.52,15.2,15.79,4.73,10.7,61.7,1.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,Yes,,0,
VB,,T,LOT-44,J18,698,Dolerite,,Blank,,,,0%,,,Plain,No,Yes,Divergent,Triangular,Step,Straight,2,Unidirectional,2.95,17.61,11.01,15.95,6.45,19.14,4.54,10.63,64.9,1.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Patinated,,No,,0,
VB,,T,LOT-44,J18,700,Chert,,Blank,,,,0%,,,Plain,No,Yes,Irregular,Triangular,Feather,Curved,2,Unidirectional,4.67,16.77,16.85,16.97,11.33,17.72,6.34,16.77,56.7,1.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,Yes,,0,
VB,,T,LOT-44,J18,665,Greywacke,,Blank,,,,61-99%,LeftLateral,Cobble,Plain,YesComplete,No,Dejete,Irregular,Feather,Straight,4,Unidirectional,7.71,39.44,38,30.19,17.55,43.32,7.91,38.48,87.4,13,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-44,J18,708,Greywacke,,Blank,,,,0%,,,Plain,No,Yes,Convergent,Triangular,Hinge,Straight,2,Unidirectional,5.78,19.54,19.59,19.09,12.08,21.53,7.24,20.73,116.1,3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Patinated,,Yes,,0,Dolerite?
VB,,T,LOT-44,J18,676,Chert,,RetouchedPiece,,Blank,,0%,,,Crushed,No,No,Convergent,Triangular,Feather,Curved,2,Unidirectional,4.4,13.51,6.18,11.08,8.45,23.47,3.93,5.82,87.2,1.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Retouched flake,0,
VB,,T,LOT-44,J18,668,Greywacke,,Blank,,,,31-60%,RightLateral,Cobble,Plain,No,No,Convergent,Triangular,Feather,Straight,1,Unidirectional,9.13,12.13,8.66,12.46,6.43,39.89,6.74,10.23,63.8,4.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Patinated,,No,,0,Dolerite?
VB,,T,LOT-44,J18,691,Chert,,Blank,,,,0%,,,Dihedral,No,No,Irregular,Lenticular,Feather,Curved,1,Unidirectional,3.94,13.58,10.99,12.5,11.43,13.13,4.03,12.33,101.1,0.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-44,J18,691,Chert,,Blank,,,,0%,,,Faceted,No,No,Divergent,Irregular,Feather,Curved,2,Unidirectional,4.47,15.39,9.06,11.54,15.64,12.87,4.16,9.27,99.3,0.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-326,J21,43,Greywacke,,Blank,,,,31-60%,RightLateral,Cobble,Plain,YesComplete,No,Irregular,Triangular,Step,Irregular,1,Unidirectional,18.79,30.87,27.12,27.04,17.03,34.57,15.57,27.05,90.9,20.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-326,J21,51,Chert,,Blank,,,,1-30%,Distal,Indeterminate,Winged,YesComplete,No,Irregular,Lenticular,Feather,Straight,3,Unidirectional,3.44,17.94,18.53,13.77,10.5,32.75,3.25,12,86.3,2.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
VB,,T,LOT-326,J21,40,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Hinge,Straight,3,Unidirectional,14.23,25.31,44.1,24.59,11.69,44.13,10.09,19.37,93.9,19.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-326,J21,49,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Convergent,Irregular,Feather,Irregular,2,Unidirectional,10.18,24.33,24.59,22.89,15.88,22.85,7.12,19.81,82.6,5.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-326,J18,192,Quartz,Medium,Blank,,,,0%,,,Crushed,No,No,Irregular,Irregular,Feather,Irregular,1,Unidirectional,10.79,18.95,11.75,19.11,15.15,27.26,4.53,10.16,86.2,6.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-326,J18,43,Quartz,Fine,RetouchedPiece,,Blank,,0%,,,Crushed,No,No,Irregular,Irregular,Hinge,Straight,3,Unidirectional,12.56,17.3,16.98,21.27,16.78,32,6.23,14.14,137,11.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Splintered piece,0,
VB,,T,LOT-326,J18,45,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Parallel,Trapezoidal,Step,Straight,3,Unidirectional,12.15,21.94,20.8,21.32,21.75,27.9,12.13,21.97,89.1,9.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-326,J18,119,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Triangular,Pointed,Curved,3,Unidirectional,5.03,18.35,11.48,17.61,5.74,18.02,6.96,11.45,79.8,1.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,Yes,,0,
VB,,T,LOT-326,J19,2,Chalcedony,,Blank,,,,0%,,,Crushed,No,No,Irregular,Triangular,Feather,Irregular,2,Unidirectional,6.65,22.7,18.44,22.53,15.05,18.67,3.89,16.49,101.8,2.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-326,J18,38,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Parallel,Irregular,Hinge,Irregular,3,Unidirectional,14.74,18.96,18.59,17.34,14.3,31.86,9.95,14.97,77.2,8.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-326,J18,144,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Parallel,Lenticular,Feather,Irregular,1,Unidirectional,3.68,12.44,10.99,12.67,8.5,14.71,2.79,11.52,99.9,0.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-477,J18,26,Quartz,Fine,Blank,,,,0%,,,Dihedral,No,No,Parallel,Lenticular,Hinge,Straight,1,Unidirectional,10.05,29.86,22.16,24.8,29.17,23.32,6.29,23.6,103.7,8.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-477,J18,39,Chert,,RetouchedPiece,,Blank,,31-60%,RightLateral,Indeterminate,Plain,No,No,Convergent,Triangular,Step,Curved,3,Unidirectional,6.25,20.18,13.09,19.51,9.12,43.11,5.55,8.08,96.5,5.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Notch,0,
VB,,T,LOT-477,I21,3686,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Step,Straight,2,Unidirectional,8.29,18.95,15.94,19.29,14.09,29.17,6.43,14.92,98.8,6.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-477,I21,3551,Chert,,Blank,,,,61-99%,Distal,Indeterminate,Crushed,No,No,Dejete,Irregular,Step,Curved,4,Unidirectional,10.83,21.28,16.81,21.13,12.14,46.7,6.62,15.81,124.3,13.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-477,I21,3557,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Convergent,Irregular,Pointed,Straight,3,Unidirectional,8.08,24.29,25.42,19.45,5.26,27.38,9.36,24.84,42.2,5.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-477,I21,3558,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Lenticular,Feather,Straight,2,Unidirectional,4.15,7.77,5.84,7.05,4.65,16.99,3.63,5.54,88.6,0.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-477,I21,3556,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Parallel,Irregular,Feather,Straight,1,Unidirectional,10.71,23.7,14.54,22.28,16.55,29.16,7.5,14.33,60.6,7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Patinated,,No,,0,
VB,,T,LOT-477,I21,3613,Quartz,Fine,Blank,,,,0%,,,Plain,No,Yes,Irregular,Triangular,Feather,Straight,1,Unidirectional,6.92,19.03,10.94,17.09,20.29,20.8,5.98,10.4,71.9,2.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-477,I21,3552,Chert,,Blank,,,,0%,,,Dihedral,No,Yes,Divergent,Lenticular,Feather,Straight,2,Unidirectional,2.25,12.71,6.75,10.57,12.29,18.68,2.37,6.83,86.1,0.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-477,I21,3561,Chalcedony,,Blank,,,,0%,,,Plain,No,Yes,Irregular,Irregular,Step,Straight,3,Unidirectional,7.78,11.18,7.01,11.75,8.78,27.62,3.48,6.83,75.1,2.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-477,I21,3648,Greywacke,,Blank,,,,0%,,,Plain,No,No,Dejete,Triangular,Feather,Straight,1,Unidirectional,3.51,9.63,6.19,10.04,5.77,29.89,2.57,8.4,41.4,1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-477,I21,3549,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Hinge,Straight,1,Unidirectional,5.93,12.43,6.63,10.58,10.95,22.88,3.04,6.67,75.2,1.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-323,I19,2784,Greywacke,,Blank,,,,31-60%,RightLateral,Cobble,Plain,YesComplete,No,Irregular,Trapezoidal,Feather,Straight,1,Unidirectional,9.62,45.4,41.01,37.24,31.02,40.99,13.3,38.02,79.9,23.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
